zip_city_id;zip postal;city
2213;7972;Ellignies-Sainte-Anne
2214;7972;Quevaucamps
2215;7973;Grandglise
2216;7973;Stambruges
2217;8000;Brugge
2218;8000;Koolkerke
2219;8020;Hertsberge
2220;8020;Oostkamp
2221;8020;Ruddervoorde
2222;8020;Waardamme
2223;8200;Sint-Andries
2224;8200;Sint-Michiels
2225;8210;Loppem
2226;8210;Veldegem
2227;8210;Zedelgem
2228;8211;Aartrijke
2229;8300;Knokke
2230;8300;Westkapelle
2231;8301;Heist-aan-Zee
2232;8301;Ramskapelle
2233;8310;Assebroek
2234;8310;Sint-Kruis
2235;8340;Damme
2236;8340;Hoeke
2237;8340;Lapscheure
2238;8340;Moerkerke
2239;8340;Oostkerke
2240;8340;Sijsele
2241;8370;Blankenberge
2242;8370;Uitkerke
2243;8377;Houtave
2244;8377;Meetkerke
2245;8377;Nieuwmunster
2246;8377;Zuienkerke
2247;8380;Dudzele
2248;8380;Lissewege
2249;8380;Zeebrugge
2250;8400;Oostende
2251;8400;Stene
2252;8400;Zandvoorde
2253;8420;De Haan
2254;8420;Klemskerke
2255;8420;Wenduine
2256;8421;Vlissegem
2257;8430;Middelkerke
2258;8431;Wilskerke
2259;8432;Leffinge
2260;8433;Mannekensvere
2261;8433;Schore
2262;8433;Sint-Pieters-Kapelle
2263;8433;Slijpe
2264;8434;Lombardsijde
2265;8434;Westende
2266;8450;Bredene
2267;8460;Ettelgem
2268;8460;Oudenburg
2269;8460;Roksem
2270;8460;Westkerke
2271;8470;Gistel
2272;8470;Moere
2273;8470;Snaaskerke
2274;8470;Zevekote
2275;8480;Bekegem
2276;8480;Eernegem
2277;8480;Ichtegem
2278;8490;Jabbeke
2279;8490;Snellegem
2280;8490;Stalhille
2281;8490;Varsenare
2282;8490;Zerkegem
2283;8500;Kortrijk
2284;8501;Bissegem
2285;8501;Heule
2286;8510;Bellegem
2287;8510;Kooigem
2288;8510;Marke
2289;8510;Rollegem
2290;8511;Aalbeke
2291;8520;Kuurne
2292;8530;Harelbeke
2293;8531;Bavikhove
2294;8531;Hulste
2295;8540;Deerlijk
2296;8550;Zwevegem
2297;8551;Heestert
2298;8552;Moen
2299;8553;Otegem
2300;8554;Sint-Denijs
2301;8560;Gullegem
2302;8560;Moorsele
2303;8560;Wevelgem
2304;8570;Anzegem
2305;8570;Gijzelbrechtegem
2306;8570;Ingooigem
2307;8570;Vichte
2308;8572;Kaster
2309;8573;Tiegem
2310;8580;Avelgem
2311;8581;Kerkhove
2312;8581;Waarmaarde
2313;8582;Outrijve
2314;8583;Bossuit
2315;8587;Espierres
2316;8587;Helchin
2317;8600;Beerst
2318;8600;Diksmuide
2319;8600;Driekapellen
2320;8600;Esen
2321;8600;Kaaskerke
2322;8600;Keiem
2323;8600;Lampernisse
2324;8600;Leke
2325;8600;Nieuwkapelle
2326;8600;Oostkerke
2327;8600;Oudekapelle
2328;8600;Pervijze
2329;8600;Sint-Jacobs-Kapelle
2330;8600;Stuivekenskerke
2331;8600;Vladslo
2332;8600;Woumen
2333;8610;Handzame
2334;8610;Kortemark
2335;8610;Werken
2336;8610;Zarren
2337;8620;Nieuwpoort
2338;8620;Ramskapelle
2339;8620;Sint-Joris
2340;8630;Avekapelle
2341;8630;Booitshoeke
2342;8630;Bulskamp
2343;8630;De Moeren
2344;8630;Eggewaartskapelle
2345;8630;Houtem
2346;8630;Steenkerke
2347;8630;Veurne
2348;8630;Vinkem
2349;8630;Wulveringem
2350;8630;Zoutenaaie
2351;8640;Oostvleteren
2352;8640;Westvleteren
2353;8640;Woesten
2354;8647;Lo
2355;8647;Noordschote
2356;8647;Pollinkhove
2357;8647;Reninge
2358;8650;Houthulst
2359;8650;Klerken
2360;8650;Merkem
2361;8660;Adinkerke
2362;8660;De Panne
2363;8670;Koksijde
2364;8670;Oostduinkerke
2365;8670;Wulpen
2366;8680;Bovekerke
2367;8680;Koekelare
2368;8680;Zande
2369;8690;Alveringem
2370;8690;Hoogstade
2371;8690;Oeren
2372;8690;Sint-Rijkers
2373;8691;Beveren-aan-de-IJzer
2374;8691;Gijverinkhove
2375;8691;Izenberge
2376;8691;Leisele
2377;8691;Stavele
2378;8700;Aarsele
2379;8700;Kanegem
2380;8700;Schuiferskapelle
2381;8700;Tielt
2382;8710;Ooigem
2383;8710;Sint-Baafs-Vijve
2384;8710;Wielsbeke
2385;8720;Dentergem
2386;8720;Markegem
2387;8720;Oeselgem
2388;8720;Wakken
2389;8730;Beernem
2390;8730;Oedelem
2391;8730;Sint-Joris
2392;8740;Egem
2393;8740;Pittem
2394;8750;Wingene
2395;8750;Zwevezele
2396;8755;Ruiselede
2397;8760;Meulebeke
2398;8770;Ingelmunster
2399;8780;Oostrozebeke
2400;8790;Waregem
2401;8791;Beveren
2402;8792;Desselgem
2403;8793;Sint-Eloois-Vijve
2404;8800;Beveren
2405;8800;Oekene
2406;8800;Roeselare
2407;8800;Rumbeke
2408;8810;Lichtervelde
2409;8820;Torhout
2410;8830;Gits
2411;8830;Hooglede
2412;8840;Oostnieuwkerke
2413;8840;Staden
2414;8840;Westrozebeke
2415;8850;Ardooie
2416;8851;Koolskamp
2417;8860;Lendelede
2418;8870;Emelgem
2419;8870;Izegem
2420;8870;Kachtem
2421;8880;Ledegem
2422;8880;Rollegem-Kapelle
2423;8880;Sint-Eloois-Winkel
2424;8890;Dadizele
2425;8890;Moorslede
2426;8900;Brielen
2427;8900;Dikkebus
2428;8900;Ieper
2429;8900;Sint-Jan
2430;8902;Hollebeke
2431;8902;Voormezele
2432;8902;Zillebeke
2433;8904;Boezinge
2434;8904;Zuidschote
2435;8906;Elverdinge
2436;8908;Vlamertinge
2437;8920;Bikschote
2438;8920;Langemark
2439;8920;Poelkapelle
2440;8930;Lauwe
2441;8930;Menen
2442;8930;Rekkem
2443;8940;Geluwe
2444;8940;Wervik
2445;8950;Nieuwkerke
2446;8951;Dranouter
2447;8952;Wulvergem
2448;8953;Wijtschate
2449;8954;Westouter
2450;8956;Kemmel
2451;8957;Messines
2452;8958;Loker
2453;8970;Poperinge
2454;8970;Reningelst
2455;8972;Krombeke
2456;8972;Proven
2457;8972;Roesbrugge-Haringe
2458;8978;Watou
2459;8980;Beselare
2460;8980;Geluveld
2461;8980;Passendale
2462;8980;Zandvoorde
2463;8980;Zonnebeke
2464;9000;Gent
2465;9030;Mariakerke
2466;9031;Drongen
2467;9032;Wondelgem
2468;9040;Sint-Amandsberg
2469;9041;Oostakker
2470;9042;Desteldonk
2471;9042;Mendonk
2472;9042;Sint-Kruis-Winkel
2473;9050;Gentbrugge
2474;9050;Ledeberg
2475;9051;Afsnee
2476;9051;Sint-Denijs-Westrem
2477;9052;Zwijnaarde
2478;9060;Zelzate
2479;9070;Destelbergen
2480;9070;Heusden
2481;9075;CSM Gent X
2482;9080;Beervelde
2483;9080;Lochristi
2484;9080;Zaffelare
2485;9080;Zeveneken
2486;9090;Gontrode
2487;9090;Melle
2488;9099;Gent X
2489;9100;Nieuwkerken-Waas
2490;9100;Sint-Niklaas
2491;9111;Belsele
2492;9112;Sinaai-Waas
2493;9120;Beveren-Waas
2494;9120;Haasdonk
2495;9120;Kallo
2496;9120;Melsele
2497;9120;Vrasene
2498;9130;Doel
2499;9130;Kallo
2500;9130;Kieldrecht
2501;9130;Verrebroek
2502;9140;Elversele
2503;9140;Steendorp
2504;9140;Temse
2505;9140;Tielrode
2506;9150;Bazel
2507;9150;Kruibeke
2508;9150;Rupelmonde
2509;9160;Daknam
2510;9160;Eksaarde
2511;9160;Lokeren
2512;9170;De Klinge
2513;9170;Meerdonk
2514;9170;Sint-Gillis-Waas
2515;9170;Sint-Pauwels
2516;9180;Moerbeke-Waas
2517;9185;Wachtebeke
2518;9190;Kemzeke
2519;9190;Stekene
2520;9200;Appels
2521;9200;Baasrode
2522;9200;Dendermonde
2523;9200;Grembergen
2524;9200;Mespelare
2525;9200;Oudegem
2526;9200;Schoonaarde
2527;9200;Sint-Gillis-Dendermonde
2528;9220;Hamme
2529;9220;Moerzeke
2530;9230;Massemen
2531;9230;Westrem
2532;9230;Wetteren
2533;9240;Zele
2534;9250;Waasmunster
2535;9255;Buggenhout
2536;9255;Opdorp
2537;9260;Schellebelle
2538;9260;Serskamp
2539;9260;Wichelen
2540;9270;Kalken
2541;9270;Laarne
2542;9280;Denderbelle
2543;9280;Lebbeke
2544;9280;Wieze
2545;9290;Berlare
2546;9290;Overmere
2547;9290;Uitbergen
2548;9300;Aalst
2549;9308;Gijzegem
2550;9308;Hofstade
2551;9310;Baardegem
2552;9310;Herdersem
2553;9310;Meldert
2554;9310;Moorsel
2555;9320;Erembodegem
2556;9320;Nieuwerkerken
2557;9340;Impe
2558;9340;Lede
2559;9340;Oordegem
2560;9340;Smetlede
2561;9340;Wanzele
2562;9400;Appelterre-Eichem
2563;9400;Denderwindeke
2564;9400;Lieferinge
2565;9400;Nederhasselt
2566;9400;Ninove
2567;9400;Okegem
2568;9400;Voorde
2569;9401;Pollare
2570;9402;Meerbeke
2571;9403;Neigem
2572;9404;Aspelare
2573;9406;Outer
2574;9420;Aaigem
2575;9420;Bambrugge
2576;9420;Burst
2577;9420;Erondegem
2578;9420;Erpe
2579;9420;Mere
2580;9420;Ottergem
2581;9420;Vlekkem
2582;9450;Denderhoutem
2583;9450;Haaltert
2584;9450;Heldergem
2585;9451;Kerksken
2586;9470;Denderleeuw
2587;9472;Iddergem
2588;9473;Welle
2589;9500;Geraardsbergen
2590;9500;Goeferdinge
2591;9500;Moerbeke
2592;9500;Nederboelare
2593;9500;Onkerzele
2594;9500;Ophasselt
2595;9500;Overboelare
2596;9500;Viane
2597;9500;Zarlardinge
2598;9506;Grimminge
2599;9506;Idegem
2600;9506;Nieuwenhove
2601;9506;Schendelbeke
2602;9506;Smeerebbe-Vloerzegem
2603;9506;Waarbeke
2604;9506;Zandbergen
2605;9520;Bavegem
2606;9520;Oombergen
2607;9520;Sint-Lievens-Houtem
2608;9520;Vlierzele
2609;9520;Zonnegem
2610;9521;Letterhoutem
2611;9550;Herzele
2612;9550;Hillegem
2613;9550;Sint-Antelinks
2614;9550;Sint-Lievens-Esse
2615;9550;Steenhuize-Wijnhuize
2616;9550;Woubrechtegem
2617;9551;Ressegem
2618;9552;Borsbeke
2619;9570;Deftinge
2620;9570;Sint-Maria-Lierde
2621;9571;Hemelveerdegem
2622;9572;Sint-Martens-Lierde
2623;9600;Renaix
2624;9620;Elene
2625;9620;Erwetegem
2626;9620;Godveerdegem
2627;9620;Grotenberge
2628;9620;Leeuwergem
2629;9620;Oombergen
2630;9620;Sint-Goriks-Oudenhove
2631;9620;Sint-Maria-Oudenhove
2632;9620;Strijpen
2633;9620;Velzeke-Ruddershove
2634;9620;Zottegem
2635;9630;Beerlegem
2636;9630;Dikkele
2637;9630;Hundelgem
2638;9630;Meilegem
2639;9630;Munkzwalm
2640;9630;Paulatem
2641;9630;Roborst
2642;9630;Rozebeke
2643;9630;Sint-Blasius-Boekel
2644;9630;Sint-Denijs-Boekel
2645;9630;Sint-Maria-Latem
2646;9636;Nederzwalm-Hermelgem
2647;9660;Brakel
2648;9660;Elst
2649;9660;Everbeek
2650;9660;Michelbeke
2651;9660;Nederbrakel
2652;9660;Opbrakel
2653;9660;Sint-Maria-Oudenhove
2654;9660;Zegelsem
2655;9661;Parike
2656;9667;Sint-Kornelis-Horebeke
2657;9667;Sint-Maria-Horebeke
2658;9680;Etikhove
2659;9680;Maarke-Kerkem
2660;9681;Nukerke
2661;9688;Schorisse
2662;9690;Berchem
2663;9690;Kwaremont
2664;9690;Ruien
2665;9690;Zulzeke
2666;9700;Bevere
2667;9700;Edelare
2668;9700;Eine
2669;9700;Ename
2670;9700;Heurne
2671;9700;Leupegem
2672;9700;Mater
2673;9700;Melden
2674;9700;Mullem
2675;9700;Nederename
2676;9700;Ooike
2677;9700;Oudenaarde
2678;9700;Volkegem
2679;9700;Welden
2680;9750;Huise
2681;9750;Ouwegem
2682;9750;Zingem
2683;9770;Kruishoutem
2684;9771;Nokere
2685;9772;Wannegem-Lede
2686;9790;Elsegem
2687;9790;Moregem
2688;9790;Ooike
2689;9790;Petegem-aan-de-Schelde
2690;9790;Wortegem
2691;9800;Astene
2692;9800;Bachte-Maria-Leerne
2693;9800;Deinze
2694;9800;Gottem
2695;9800;Grammene
2696;9800;Meigem
2697;9800;Petegem-aan-de-Leie
2698;9800;Sint-Martens-Leerne
2699;9800;Vinkt
2700;9800;Wontergem
2701;9800;Zeveren
2702;9810;Eke
2703;9810;Nazareth
2704;9820;Bottelare
2705;9820;Lemberge
2706;9820;Melsen
2707;9820;Merelbeke
2708;9820;Munte
2709;9820;Schelderode
2710;9830;Sint-Martens-Latem
2711;9831;Deurle
2712;9840;De Pinte
2713;9840;Zevergem
2714;9850;Hansbeke
2715;9850;Landegem
2716;9850;Merendree
2717;9850;Nevele
2718;9850;Poesele
2719;9850;Vosselare
2720;9860;Balegem
2721;9860;Gijzenzele
2722;9860;Landskouter
2723;9860;Moortsele
2724;9860;Oosterzele
2725;9860;Scheldewindeke
2726;9870;Machelen
2727;9870;Olsene
2728;9870;Zulte
2729;9880;Aalter
2730;9880;Lotenhulle
2731;9880;Poeke
2732;9881;Bellem
2733;9890;Asper
2734;9890;Baaigem
2735;9890;Dikkelvenne
2736;9890;Gavere
2737;9890;Semmerzake
2738;9890;Vurste
2739;9900;Eeklo
2740;9910;Knesselare
2741;9910;Ursel
2742;9920;Lovendegem
2743;9921;Vinderhoute
2744;9930;Zomergem
2745;9931;Oostwinkel
2746;9932;Ronsele
2747;9940;Ertvelde
2748;9940;Evergem
2749;9940;Kluizen
2750;9940;Sleidinge
2751;9950;Waarschoot
2752;9960;Assenede
2753;9961;Boekhoute
2754;9968;Bassevelde
2755;9968;Oosteeklo
2756;9970;Kaprijke
2757;9971;Lembeke
2758;9980;Sint-Laureins
2759;9981;Sint-Margriete
2760;9982;Sint-Jan-in-Eremo
2761;9988;Waterland-Oudeman
2762;9988;Watervliet
2763;9990;Maldegem
2764;9991;Adegem
2765;9992;Middelburg
